4249,5
4250,5
4251,6
4252,8
4253,9
4254,5
4255,3
4256,5
4257,8
4258,9
4259,8
4260,2
4261,10
4262,6
4263,0
4264,7
4265,10
4266,4
4267,7
4268,3
4269,2
4270,7
4271,0
4272,9
4273,5
4274,1
4275,1
4276,7
4277,9
4278,3
4279,10
4280,1
4281,9
4282,4
4283,0
4284,3
4285,4
4286,8
4287,9
4288,1
4289,5
4290,7
4291,3
4292,9
4293,3
4294,0
4295,0
4296,7
4297,6
4298,10
4299,10
4300,10
4301,0
4302,8
4303,7
4304,7
4305,7
4306,9
4307,7
4308,4
4309,5
4310,2
4311,6
4312,0
4313,1
4314,3
4315,8
4316,7
4317,3
4318,6
4319,0
4320,1
4321,10
4322,3
4323,4
4324,6
4325,3
4326,5
4327,2
4328,0
4329,1
4330,5
4331,0
4332,4
4333,3
4334,4
4335,1
4336,9
4337,5
4338,9
4339,10
4340,3
4341,5
4342,7
4343,4
4344,3
4345,8
4346,9
4347,10
4348,6
4349,4
4350,10
4351,7
4352,0
4353,0
4354,8
4355,0
4356,0
4357,4
4358,5
4359,4
4360,5
4361,6
4362,7
4363,4
4364,4
4365,10
4366,2
4367,8
4368,4
4369,3
4370,0
4371,9
4372,7
4373,9
4374,4
4375,7
4376,1
4377,4
4378,2
4379,0
4380,10
4381,2
4382,1
4383,2
4384,4
4385,6
4386,1
4387,10
4388,10
4389,1
4390,4
4391,7
4392,9
4393,5
4394,10
4395,3
4396,5
4397,5
4398,7
4399,2
4400,6
4401,2
4402,3
4403,10
4404,9
4405,8
4406,0
4407,1
4408,2
4409,8
4410,9
4411,6
4412,7
4413,8
4414,0
4415,0
4416,9
4417,0
4418,2
4419,0
4420,0
4421,9
4422,3
4423,1
4424,1
4425,7
4426,10
4427,5
4428,9
4429,5
4430,6
4431,7
4432,8
4433,8
4434,10
4435,8
4436,9
4437,2
4438,5
4439,6
4440,9
4441,5
4442,8
4443,4
4444,6
4445,9
4446,8
4447,7
4448,0
4449,2
4450,5
4451,2
4452,0
4453,9
4454,10
4455,3
4456,4
4457,8
4458,0
4459,7
4460,1
4461,3
4462,9
4463,0
4464,0
4465,4
4466,5
4467,9
4468,7
4469,7
4470,1
4471,10
4472,4
4473,6
4474,4
4475,0
4476,5
4477,1
4478,0
4479,6
4480,6
4481,1
4482,6
4483,3
4484,4
4485,8
4486,5
4487,9
4488,6
4489,5
4490,6
4491,3
4492,1
4493,7
4494,6
4495,8
4496,1
4497,10
4498,8
4499,10
4500,9
4501,7
4502,8
4503,5
4504,8
4505,2
4506,8
4507,4
4508,8
4509,5
4510,8
4511,0
4512,0
4513,10
4514,5
4515,9
4516,10
4517,7
4518,6
4519,2
4520,1
4521,9
4522,9
4523,8
4524,7
4525,4
4526,3
4527,1
4528,4
4529,6
4530,10
4531,10
4532,4
4533,1
4534,8
4535,8
4536,0
4537,4
4538,7
4539,0
4540,10
4541,10
4542,7
4543,0
4544,0
4545,3
4546,0
4547,3
4548,0
4549,10
4550,9
4551,0
4552,9
4553,2
4554,2
4555,7
4556,10
4557,1
4558,0
4559,4
4560,0
4561,6
4562,9
4563,2
4564,1
4565,3
4566,10
4567,1
4568,10
4569,3
4570,5
4571,3
4572,10
4573,10
4574,6
4575,2
4576,10
4577,1
4578,6
4579,1
4580,9
4581,10
4582,8
4583,3
4584,2
4585,8
4586,3
4587,4
4588,0
4589,1
4590,0
4591,0
4592,0
4593,4
4594,6
4595,8
4596,1
4597,4
4598,7
4599,0
4600,4
4601,4
4602,10
4603,0
4604,4
4605,4
4606,8
4607,3
4608,2
4609,3
4610,5
4611,10
4612,8
4613,3
4614,6
4615,7
4616,8
4617,4
4618,4
4619,8
4620,4
4621,2
4622,4
4623,10
4624,1
4625,5
4626,7
4627,5
4628,2
4629,0
4630,7
4631,6
4632,0
4633,3
4634,8
4635,6
4636,5
4637,1
4638,7
4639,5
4640,7
4641,8
4642,2
4643,8
4644,3
4645,10
4646,1
4647,9
4648,0
4649,2
4650,5
4651,6
4652,4
4653,1
4654,2
4655,3
4656,8
4657,9
4658,6
4659,0
4660,8
4661,3
4662,3
4663,5
4664,2
4665,10
4666,1
4667,4
4668,3
4669,5
4670,6
4671,6
4672,5
4673,4
4674,6
4675,4
4676,8
4677,8
4678,3
4679,4
4680,6
4681,1
4682,7
4683,4
4684,6
4685,1
4686,7
4687,3
4688,5
4689,4
4690,5
4691,7
4692,3
4693,7
4694,0
4695,3
4696,8
4697,0
4698,6
4699,0
4700,5
4701,9
4702,0
4703,5
4704,0
4705,9
4706,7
4707,8
4708,7
4709,0
4710,0
4711,6
4712,10
4713,9
4714,7
4715,7
4716,2
4717,8
4718,3
4719,1
4720,5
4721,3
4722,1
4723,4
4724,9
4725,4
4726,4
4727,7
4728,5
4729,1
4730,10
4731,4
4732,8
4733,4
4734,8
4735,4
4736,2
4737,2
4738,10
4739,6
4740,0
4741,4
4742,2
4743,0
4744,2
4745,0
4746,7
4747,1
4748,6
4749,6
4750,7
4751,5
4752,3
4753,9
4754,3
4755,5
4756,6
4757,5
4758,10
4759,10
4760,10
4761,10
4762,6
4763,5
4764,7
4765,2
4766,2
4767,0
4768,1
4769,0
4770,7
4771,1
4772,8
4773,7
4774,10
4775,4
4776,10
4777,4
4778,3
4779,1
4780,9
4781,8
4782,3
4783,5
4784,3
4785,0
4786,0
4787,4
4788,2
4789,5
4790,2
4791,2
4792,7
4793,8
4794,3
4795,9
4796,2
4797,3
4798,7
4799,0
4800,10
4801,0
4802,5
4803,7
4804,0
4805,8
4806,10
4807,5
4808,1
4809,0
4810,1
4811,8
4812,4
4813,10
4814,4
4815,0
4816,4
4817,8
4818,9
4819,0
4820,1
4821,5
4822,1
4823,9
4824,10
4825,3
4826,4
4827,6
4828,3
4829,5
4830,2
4831,3
4832,4
4833,6
4834,5
4835,2
4836,2
4837,1
4838,8
4839,1
4840,8
4841,2
4842,3
4843,8
4844,7
4845,8
4846,5
4847,9
4848,1
4849,7
4850,1
4851,8
4852,3
4853,7
4854,7
4855,7
4856,2
4857,9
4858,2
4859,5
4860,7
4861,2
4862,6
4863,3
4864,1
4865,8
4866,6
4867,3
4868,6
4869,0
4870,1
4871,4
4872,10
4873,5
4874,0
4875,8
4876,8
4877,8
4878,6
4879,7
4880,2
4881,8
4882,8
4883,8
4884,3
4885,6
4886,6
4887,9
4888,1
4889,9
4890,5
4891,3
4892,5
4893,0
4894,2
4895,7
4896,7
4897,5
4898,10
4899,5
4900,3
4901,9
4902,2
4903,6
4904,7
4905,9
4906,8
4907,4
4908,0
4909,0
4910,7
4911,10
4912,3
4913,4
4914,7
4915,7
4916,2
4917,7
4918,3
4919,3
4920,5
4921,8
4922,1
4923,0
4924,6
4925,0
4926,0
4927,2
4928,7
4929,0
4930,0
4931,10
4932,4
4933,9
4934,2
4935,4
4936,3
4937,1
4938,3
4939,10
4940,8
4941,4
4942,4
4943,2
4944,5
4945,8
4946,7
4947,5
4948,0
4949,10
4950,4
4951,4
4952,0
4953,1
4954,9
4955,5
4956,8
4957,1
4958,3
4959,9
4960,9
4961,2
4962,0
4963,8
4964,1
4965,8
4966,7
4967,1
4968,0
4969,10
4970,6
4971,6
4972,5
4973,1
4974,6
4975,2
4976,8
4977,8
4978,0
4979,10
4980,0
4981,0
4982,3
4983,1
4984,2
4985,3
4986,8
4987,4
4988,2
4989,5
4990,4
4991,3
4992,9
4993,6
4994,10
4995,8
4996,6
4997,2
4998,7
4999,5
5000,7
5001,4
5002,5
5003,0
5004,8
5005,0
5006,7
5007,6
5008,8
5009,3
5010,7
5011,2
5012,5
5013,3
5014,10
5015,10
5016,2
5017,6
5018,3
5019,10
5020,10
5021,6
5022,7
5023,7
5024,3
5025,10
5026,9
5027,3
5028,8
5029,0
5030,8
5031,6
5032,10
5033,3
5034,6
5035,3
5036,8
5037,6
5038,10
5039,0
5040,1
5041,0
5042,1
5043,10
5044,10
5045,5
5046,10
5047,9
5048,8
5049,8
5050,2
5051,6
5052,4
5053,10
5054,1
5055,1
5056,7
5057,1
5058,1
5059,5
5060,8
5061,6
5062,8
5063,2
5064,3
5065,4
5066,10
5067,7
5068,10
5069,5
5070,6
5071,10
5072,2
5073,8
5074,8
5075,9
5076,8
5077,1
5078,7
5079,10
5080,6
5081,3
5082,10
5083,6
5084,4
5085,6
5086,8
5087,2
5088,0
5089,5
5090,10
5091,7
5092,6
5093,6
5094,5
5095,8
5096,2
5097,9
5098,3
5099,10
5100,10
5101,0
5102,4
5103,8
5104,4
5105,5
5106,8
5107,7
5108,10
5109,1
5110,10
5111,10
5112,6
5113,10
5114,2
5115,9
5116,8
5117,6
5118,0
5119,0
5120,0
5121,2
5122,8
5123,4
5124,8
5125,6
5126,4
5127,9
5128,0
5129,5
5130,9
5131,1
5132,7
5133,3
5134,0
5135,5
5136,5
5137,0
5138,6
5139,3
5140,0
5141,2
5142,1
5143,5
5144,0
5145,10
5146,9
5147,10
5148,3
5149,9
5150,10
5151,8
5152,3
5153,7
5154,6
5155,4
5156,3
5157,0
5158,1
5159,1
5160,5
5161,7
5162,8
5163,0
5164,9
5165,0
5166,6
5167,8
5168,6
5169,10
5170,3
5171,6
5172,0
5173,6
5174,8
5175,2
5176,2
5177,7
5178,2
5179,2
5180,10
5181,10
5182,1
5183,9
5184,6
5185,0
5186,6
5187,7
5188,0
5189,8
5190,8
5191,0
5192,7
5193,5
5194,2
5195,5
5196,1
5197,3
5198,7
5199,5
5200,6
5201,5
5202,9
5203,3
5204,8
5205,0
5206,4
5207,3
5208,4
5209,9
5210,5
5211,10
5212,9
5213,1
5214,3
5215,0
5216,8
5217,0
5218,9
5219,2
5220,4
5221,0
5222,3
5223,4
5224,0
5225,8
5226,7
5227,3
5228,9
5229,0
5230,0
5231,3
5232,9
5233,8
5234,7
5235,6
5236,8
5237,4
5238,0
5239,8
5240,2
5241,4
5242,3
5243,1
5244,3
5245,1
5246,6
5247,7
5248,0
5249,5
5250,6
5251,9
5252,5
5253,0
5254,0
5255,9
5256,8
5257,9
5258,2
5259,7
5260,1
5261,9
5262,3
5263,10
5264,5
5265,0
5266,9
5267,6
5268,3
5269,0
5270,4
5271,1
5272,6
5273,1
5274,1
5275,10
5276,7
5277,2
5278,9
5279,6
5280,10
5281,5
5282,9
5283,7
5284,0
5285,2
5286,3
5287,1
5288,2
5289,2
5290,9
5291,5
5292,9
5293,1
5294,6
5295,0
5296,10
5297,0
5298,4
5299,8
5300,10
5301,0
5302,9
5303,5
5304,0
5305,8
5306,1
5307,6
5308,8
5309,7
5310,4
5311,0
5312,4
5313,10
5314,3
5315,2
5316,1
5317,5
5318,5
5319,0
5320,4
5321,7
5322,10
5323,4
5324,4
5325,5
5326,2
5327,4
5328,7
5329,4
5330,6
5331,9
5332,10
5333,9
5334,4
5335,0
5336,6
5337,5
5338,2
5339,0
5340,3
5341,8
5342,10
5343,1
5344,9
5345,0
5346,7
5347,0
5348,4
5349,9
5350,4
5351,10
5352,7
5353,6
5354,1
5355,3
5356,4
5357,6
5358,10
5359,3
5360,5
5361,10
5362,3
5363,6
5364,8
5365,6
5366,8
5367,2
5368,10
5369,1
5370,6
5371,3
5372,6
5373,3
5374,4
5375,7
5376,2
5377,8
5378,3
5379,1
5380,6
5381,1
5382,4
5383,4
5384,0
5385,7
5386,7
5387,8
5388,5
5389,6
5390,1
5391,2
5392,2
5393,5
5394,9
5395,3
5396,9
5397,8
5398,7
5399,3
5400,1
5401,10
5402,9
5403,4
5404,9
5405,9
5406,3
5407,5
5408,3
5409,7
5410,10
5411,10
5412,8
5413,3
5414,9
5415,10
5416,3
5417,10
5418,5
5419,10
5420,10
5421,8
5422,7
5423,1
5424,0
5425,6
5426,7
5427,10
5428,5
5429,7
5430,7
5431,2
5432,7
5433,10
5434,1
5435,7
5436,6
5437,4
5438,8
5439,0
5440,9
5441,8
5442,5
5443,1
5444,4
5445,6
5446,2
5447,5
5448,8
5449,10
5450,6
5451,9
5452,0
5453,9
5454,10
5455,1
5456,9
5457,9
5458,9
5459,5
5460,6
5461,2
5462,7
5463,4
5464,0
5465,1
5466,4
5467,9
5468,6
5469,10
5470,10
5471,0
5472,6
5473,3
5474,5
5475,5
5476,5
5477,1
5478,9
5479,5
5480,7
5481,5
5482,1
5483,5
5484,1
5485,9
5486,9
5487,1
5488,0
5489,0
5490,4
5491,10
5492,6
5493,2
5494,2
5495,1
5496,1
5497,8
5498,1
5499,9
5500,9
5501,1
5502,6
5503,0
5504,9
5505,6
5506,8
5507,5
5508,7
5509,10
5510,6
5511,9
5512,3
5513,1
5514,0
5515,2
5516,9
5517,3
5518,2
5519,5
5520,10
5521,5
5522,3
5523,0
5524,6
5525,2
5526,4
5527,4
5528,8
5529,2
5530,10
5531,8
5532,5
5533,9
5534,3
5535,4
5536,1
5537,8
5538,4
5539,5
5540,5
5541,7
5542,4
5543,10
5544,4
5545,3
5546,4
5547,8
5548,10
5549,9
5550,5
5551,3
5552,4
5553,3
5554,2
5555,2
5556,10
5557,5
5558,1
5559,4
5560,4
5561,5
5562,10
5563,10
5564,6
5565,6
5566,7
5567,5
5568,5
5569,3
5570,7
5571,1
5572,3
5573,9
5574,2
5575,10
5576,10
5577,6
5578,0
5579,1
5580,2
5581,3
5582,1
5583,8
5584,4
5585,2
5586,0
5587,4
5588,0
5589,1
5590,6
5591,10
5592,2
5593,8
5594,2
5595,0
5596,9
5597,9
5598,0
5599,1
5600,2
5601,10
5602,4
5603,8
5604,4
5605,4
5606,8
5607,6
5608,2
5609,6
5610,7
5611,9
5612,7
5613,7
5614,6
5615,1
5616,10
5617,7
5618,3
5619,7
5620,6
5621,7
5622,4
5623,6
5624,7
5625,2
5626,5
5627,1
5628,1
5629,10
5630,1
5631,9
5632,5
5633,5
5634,3
5635,4
5636,4
5637,6
5638,3
5639,9
5640,2
5641,2
5642,5
5643,10
5644,0
5645,7
5646,0
5647,4
5648,8
5649,4
5650,4
5651,2
5652,5
5653,2
5654,3
5655,7
5656,6
5657,10
5658,10
5659,5
5660,0
5661,3
5662,5
5663,7
5664,10
5665,1
5666,0
5667,9
5668,8
5669,8
5670,5
5671,7
5672,4
5673,2
5674,4
5675,8
5676,8
5677,10
5678,9
5679,7
5680,5
5681,7
5682,2
5683,10
5684,7
5685,6
5686,4
5687,6
5688,6
5689,9
5690,6
5691,2
5692,4
5693,2
5694,9
5695,9
5696,6
5697,2
5698,0
5699,1
5700,4
5701,7
5702,2
5703,7
5704,9
5705,8
5706,4
5707,7
5708,10
5709,9
5710,3
5711,7
5712,1
5713,6
5714,3
5715,4
5716,4
5717,7
5718,9
5719,5
5720,1
5721,8
5722,8
5723,10
5724,4
5725,5
5726,5
5727,9
5728,7
5729,0
5730,2
5731,9
5732,6
5733,9
5734,4
5735,2
5736,0
5737,10
5738,1
5739,7
5740,5
5741,4
5742,5
5743,0
5744,10
5745,5
5746,0
5747,4
5748,8
5749,3
5750,8
5751,8
5752,2
5753,10
5754,0
5755,9
5756,5
5757,1
5758,2
5759,6
5760,3
5761,9
5762,2
5763,4
5764,5
5765,3
5766,9
5767,2
5768,0
5769,1
5770,6
5771,6
5772,0
5773,10
5774,5
5775,3
5776,8
5777,0
5778,4
5779,7
5780,10
5781,8
5782,9
5783,1
5784,4
5785,0
5786,2
5787,4
5788,3
5789,4
5790,8
5791,2
5792,9
5793,5
5794,3
5795,6
5796,1
5797,5
5798,0
5799,9
5800,3
5801,3
5802,10
5803,6
5804,4
5805,8
5806,0
5807,6
5808,5
5809,9
5810,6
5811,5
5812,5
5813,8
5814,3
5815,6
5816,7
5817,10
5818,7
5819,10
5820,4
5821,6
5822,8
5823,3
5824,2
5825,10
5826,3
5827,10
5828,9
5829,2
5830,9
5831,10
5832,3
5833,7
5834,8
5835,0
5836,9
5837,3
5838,7
5839,10
5840,0
5841,6
5842,3
5843,1
5844,7
5845,10
5846,5
5847,3
5848,4
5849,4
5850,5
5851,4
5852,0
5853,10
5854,10
5855,1
5856,2
5857,4
5858,7
5859,0
5860,9
5861,7
5862,2
5863,9
5864,7
5865,3
5866,6
5867,10
5868,0
5869,7
5870,9
5871,7
5872,1
5873,6
5874,8
5875,4
5876,6
5877,2
5878,3
5879,8
5880,5
5881,4
5882,1
5883,4
5884,5
5885,2
5886,8
5887,4
5888,2
5889,3
5890,9
5891,9
5892,10
5893,0
5894,8
5895,5
5896,1
5897,2
5898,3
5899,4
5900,5
5901,10
5902,0
5903,7
5904,9
5905,3
5906,2
5907,2
5908,3
5909,1
5910,6
5911,2
5912,0
5913,2
5914,9
5915,4
5916,9
5917,10
5918,2
5919,6
5920,9
5921,6
5922,1
5923,2
5924,10
5925,3
5926,9
5927,8
5928,8
5929,7
5930,8
5931,9
5932,0
5933,1
5934,5
5935,2
5936,5
5937,5
5938,1
5939,0
5940,0
5941,9
5942,0
5943,10
5944,10
5945,8
5946,4
5947,3
5948,4
5949,3
5950,4
5951,7
5952,9
5953,1
5954,2
5955,2
5956,0
5957,9
5958,5
5959,0
5960,4
5961,4
5962,8
5963,8
5964,1
5965,6
5966,5
5967,0
5968,1
5969,7
5970,4
5971,10
5972,5
5973,7
5974,1
5975,5
5976,8
5977,9
5978,2
5979,4
5980,5
5981,4
5982,5
5983,3
5984,8
5985,10
5986,3
5987,7
5988,4
5989,6
5990,7
5991,5
5992,7
5993,8
5994,9
5995,2
5996,2
5997,5
5998,5
5999,8
6000,5
6001,9
6002,8
6003,5
6004,9
6005,5
6006,3
6007,4
6008,5
6009,7
6010,0
6011,8
6012,10
6013,5
6014,0
6015,2
6016,1
6017,2
6018,8
6019,0
6020,9
6021,10
6022,2
6023,1
6024,10
6025,3
6026,8
6027,0
6028,10
6029,0
6030,6
6031,10
6032,9
6033,3
6034,9
6035,4
6036,5
6037,3
6038,3
6039,6
6040,8
6041,7
6042,8
6043,0
6044,5
6045,3
6046,2
6047,10
6048,2
6049,2
6050,1
6051,7
6052,6
6053,5
6054,6
6055,10
6056,9
6057,9
6058,0
6059,9
6060,0
6061,7
6062,10
6063,5
6064,4
6065,3
6066,10
6067,10
6068,6
6069,7
6070,3
6071,1
6072,10
6073,7
6074,3
6075,10
6076,6
6077,3
6078,9
6079,0
6080,8
6081,1
6082,1
6083,2
6084,7
6085,6
6086,4
6087,1
6088,10
6089,8
6090,7
6091,8
6092,8
6093,1
6094,8
6095,9
6096,8
6097,5
6098,7
6099,1
6100,8
6101,2
6102,8
6103,6
6104,5
6105,5
6106,0
6107,0
6108,0
6109,8
6110,1
6111,1
6112,4
6113,10
6114,9
6115,3
6116,9
6117,0
6118,4
6119,6
6120,10
6121,0
6122,4
6123,10
6124,0
6125,6
6126,4
6127,6
6128,7
6129,4
6130,9
6131,10
6132,10
6133,0
6134,9
6135,9
6136,1
6137,10
6138,1
6139,2
6140,10
6141,9
6142,6
6143,3
6144,2
6145,4
6146,0
6147,6
6148,0
6149,8
6150,0
6151,0
6152,3
6153,8
6154,9
6155,5
6156,10
6157,1
6158,3
6159,8
6160,3
6161,1
6162,6
6163,0
6164,4
6165,2
6166,3
6167,5
6168,5
6169,0
6170,3
6171,4
6172,4
6173,5
6174,4
6175,0
6176,2
6177,7
6178,9
6179,5
6180,1
6181,0
6182,1
6183,4
6184,6
6185,7
6186,5
6187,6
6188,3
6189,7
6190,7
6191,4
6192,8
6193,8
6194,9
6195,5
6196,3
6197,8
6198,0
6199,4
6200,10
6201,3
6202,5
6203,2
6204,0
6205,1
6206,4
6207,6
6208,6
6209,5
6210,1
6211,0
6212,3
6213,10
6214,1
6215,2
6216,5
6217,10
6218,10
6219,0
6220,7
6221,2
6222,7
6223,8
6224,9
6225,7
6226,9
6227,8
6228,1
6229,0
6230,8
6231,5
6232,10
6233,1
6234,4
6235,3
6236,9
6237,5
6238,10
6239,7
6240,10
6241,6
6242,10
6243,1
6244,4
6245,6
6246,10
6247,6
6248,9
6249,6
6250,5
6251,4
6252,4
6253,3
6254,2
6255,10
6256,5
6257,9
6258,9
6259,10
6260,2
6261,3
6262,6
6263,3
6264,1
6265,8
6266,6
6267,5
6268,7
6269,1
6270,10
6271,5
6272,7
6273,6
6274,6
6275,7
6276,0
6277,5
6278,2
6279,4
6280,5
6281,3
6282,4
6283,8
6284,0
6285,10
6286,6
6287,1
6288,6
6289,0
6290,5
6291,7
6292,4
6293,3
6294,7
6295,10
6296,9
6297,4
6298,9
6299,1
6300,0
6301,10
6302,8
6303,6
6304,6
6305,3
6306,9
6307,9
6308,5
6309,2
6310,7
6311,7
6312,10
6313,8
6314,1
6315,10
6316,9
6317,6
6318,3
6319,8
6320,6
6321,1
6322,6
6323,0
6324,8
6325,9
6326,8
6327,1
6328,6
6329,4
6330,1
6331,9
6332,10
6333,10
6334,5
6335,9
6336,2
6337,3
6338,9
6339,6
6340,2
6341,1
6342,2
6343,5
6344,3
6345,8
6346,2
6347,0
6348,9
6349,7
6350,10
6351,2
6352,9
6353,0
6354,5
6355,5
6356,1
6357,8
6358,2
6359,9
6360,7
6361,9
6362,9
6363,8
6364,8
6365,0
6366,1
6367,2
6368,6
6369,0
6370,1
6371,5
6372,0
6373,3
6374,2
6375,1
6376,3
6377,9
6378,2
6379,7
6380,8
6381,7
6382,2
6383,3
6384,2
6385,5
6386,10
6387,2
6388,6
6389,0
6390,4
6391,10
6392,9
6393,1
6394,9
6395,7
6396,10
6397,5
6398,4
6399,9
6400,5
6401,8
6402,1
6403,0
6404,4
6405,3
6406,5
6407,3
6408,9
6409,8
6410,4
6411,1
6412,7
6413,5
6414,1
6415,0
6416,6
6417,5
6418,6
6419,4
6420,5
6421,4
6422,0
6423,5
6424,1
6425,7
6426,8
6427,1
6428,2
6429,2
6430,6
6431,4
6432,9
6433,6
6434,5
6435,2
6436,0
6437,10
6438,1
6439,1
6440,2
6441,6
6442,7
6443,4
6444,4
6445,7
6446,2
6447,8
6448,7
6449,6
6450,0
6451,3
6452,8
6453,2
6454,7
6455,10
6456,4
6457,5
6458,2
6459,0
6460,2
6461,5
6462,6
6463,9
6464,3
6465,3
6466,7
6467,7
6468,7
6469,9
6470,0
6471,1
6472,5
6473,6
6474,7
6475,2
6476,1
6477,10
6478,2
6479,0
6480,3
6481,5
6482,6
6483,8
6484,1
6485,5
6486,3
6487,7
6488,3
6489,8
6490,2
6491,10
6492,5
6493,4
6494,7
6495,4
6496,0
6497,4
6498,3
6499,7
6500,5
6501,9
6502,5
6503,1
6504,1
6505,6
6506,2
6507,2
6508,10
6509,1
6510,10
6511,5
6512,10
6513,9
6514,3
6515,5
6516,0
6517,4
6518,10
6519,1
6520,2
6521,0
6522,9
6523,7
6524,6
6525,5
6526,2
6527,6
6528,7
6529,8
6530,1
6531,6
6532,7
6533,6
6534,8
6535,5
6536,10
6537,7
6538,6
6539,0
6540,1
6541,6
6542,8
6543,1
6544,7
6545,1
6546,8
6547,9
6548,6
6549,0
6550,3
6551,2
6552,5
6553,8
6554,6
6555,10
6556,7
6557,1
6558,10
6559,0
6560,3
6561,7
6562,4
6563,0
6564,3
6565,2
6566,8
6567,6
6568,1
6569,9
6570,2
6571,3
6572,9
6573,8
6574,4
6575,5
6576,10
6577,7
6578,7
6579,7
6580,10
6581,10
6582,3
6583,4
6584,6
6585,2
6586,7
6587,9
6588,3
6589,4
6590,4
6591,4
6592,7
6593,0
6594,8
6595,3
6596,6
6597,4
6598,6
6599,6
6600,5
6601,1
6602,0
6603,1
6604,4
6605,2
6606,5
6607,5
6608,5
6609,1
6610,5
6611,10
6612,1
6613,0
6614,3
6615,7
6616,9
6617,1
6618,0
6619,3
6620,6
6621,10
6622,3
6623,8
6624,1
6625,7
6626,2
6627,8
6628,10
6629,4
6630,7
6631,3
6632,9
6633,4
6634,6
6635,10
6636,6
6637,4
6638,1
6639,10
6640,5
6641,7
6642,7
6643,2
6644,7
6645,1
6646,0
6647,9
6648,6
6649,3
6650,5
6651,6
6652,7
6653,0
6654,1
6655,1
6656,8
6657,4
6658,2
6659,4
6660,7
6661,5
6662,6
6663,10
6664,4
6665,1
6666,1
6667,7
6668,3
6669,1
6670,8
6671,9
6672,1
6673,6
6674,8
6675,2
6676,9
6677,7
6678,4
6679,1
6680,2
6681,9
6682,1
6683,7
6684,6
6685,6
6686,0
6687,1
6688,3
6689,6
6690,4
6691,2
6692,4
6693,5
6694,6
6695,6
6696,4
6697,4
6698,8
6699,6
6700,10
6701,6
6702,3
6703,5
6704,5
6705,9
6706,8
6707,9
6708,7
6709,2
6710,3
6711,1
6712,9
6713,9
6714,3
6715,0
6716,5
6717,8
6718,7
6719,7
6720,0
6721,1
6722,8
6723,9
6724,2
6725,8
6726,10
6727,6
6728,6
6729,0
6730,4
6731,5
6732,10
6733,4
6734,0
6735,6
6736,0
6737,10
6738,7
6739,7
6740,7
6741,10
6742,4
6743,3
6744,0
6745,0
6746,5
6747,8
6748,8
6749,0
6750,6
6751,9
6752,9
6753,8
6754,4
6755,7
6756,7
6757,0
6758,0
6759,3
6760,7
6761,4
6762,7
6763,8
6764,8
6765,3
6766,10
6767,6
6768,6
6769,6
6770,7
6771,1
6772,7
6773,4
6774,10
6775,7
6776,10
6777,10
6778,9
6779,6
6780,6
6781,5
6782,4
6783,4
6784,10
6785,7
6786,1
6787,0
6788,4
6789,4
6790,0
6791,2
6792,3
6793,4
6794,6
6795,1
6796,9
6797,5
6798,0
6799,1
6800,10
6801,0
6802,7
6803,1
6804,7
6805,10
6806,10
6807,4
6808,4
6809,3
6810,4
6811,10
6812,0
6813,5
6814,9
6815,1
6816,1
6817,8
6818,3
6819,8
6820,3
6821,0
6822,9
6823,3
6824,5
6825,0
6826,7
6827,9
6828,2
6829,10
6830,6
6831,6
6832,2
6833,9
6834,4
6835,0
6836,10
6837,4
6838,3
6839,0
6840,0
6841,0
6842,9
6843,9
6844,5
6845,0
